candidate,group,held_out,arms,candidate_rmse,model_only_rmse
coherent_correction_energy,task_family,xbrl,12,0.25786963013461767,0.3569944789885991
coherent_correction_energy,task_family,xsum,4,0.21464464027515318,0.12087012408863734
coherent_correction_energy,model_key,llama31_8b_base,11,0.2770170978804321,0.32134155612836035
coherent_correction_energy,model_key,mistral_7b_base,34,0.19327350651231867,0.19883601082590296
coherent_correction_energy,model_key,qwen25_7b_base,15,0.28177591108974737,0.24327537399107163
coherent_correction_energy,model_key,qwen3_8b_base,7,0.2491700461248086,0.25776437868127033
coherent_energy_over_entropy,task_family,alpaca,4,0.06953283691558952,0.1241714814086157
coherent_energy_over_entropy,task_family,gsm8k,3,0.3037271390910347,0.3490475734068276
coherent_energy_over_entropy,task_family,hh_rlhf,4,0.31456690148651517,0.41685155681730757
coherent_energy_over_entropy,task_family,magicoder,4,0.16979793102456,0.24317381629561075
coherent_energy_over_entropy,task_family,metamath,25,0.18098227204539502,0.24994928305780295
coherent_energy_over_entropy,task_family,paws,1,0.19175343480220478,0.5745431681280896
coherent_energy_over_entropy,task_family,sql,10,0.09539536632665485,0.20412491724477058
coherent_energy_over_entropy,task_family,xbrl,12,0.22136180938951658,0.3569944789885991
coherent_energy_over_entropy,task_family,xsum,4,0.3262863360612498,0.12087012408863734
coherent_energy_over_entropy,model_key,llama31_8b_base,11,0.2193518940558986,0.32134155612836035
coherent_energy_over_entropy,model_key,mistral_7b_base,34,0.24689794086637082,0.19883601082590296
coherent_energy_over_entropy,model_key,qwen25_7b_base,15,0.2752851692154596,0.24327537399107163
coherent_energy_over_entropy,model_key,qwen3_8b_base,7,0.3143740948180226,0.25776437868127033
prequential_correction_bits_per_row,task_family,alpaca,4,0.09980647755995348,0.1241714814086157
prequential_correction_bits_per_row,task_family,gsm8k,3,0.2537360014569115,0.3490475734068276
prequential_correction_bits_per_row,task_family,hh_rlhf,4,0.3456510286594195,0.41685155681730757
prequential_correction_bits_per_row,task_family,magicoder,4,0.1364208326401013,0.24317381629561075
prequential_correction_bits_per_row,task_family,metamath,25,0.14501159342351072,0.24994928305780295
prequential_correction_bits_per_row,task_family,paws,1,0.5309593153655536,0.5745431681280896
prequential_correction_bits_per_row,task_family,sql,10,0.2099981217160979,0.20412491724477058
prequential_correction_bits_per_row,task_family,xbrl,12,0.9774834635036354,0.3569944789885991
prequential_correction_bits_per_row,task_family,xsum,4,0.21906793683520703,0.12087012408863734
prequential_correction_bits_per_row,model_key,llama31_8b_base,11,0.31473342313839675,0.32134155612836035
prequential_correction_bits_per_row,model_key,mistral_7b_base,34,0.1587457998136908,0.19883601082590296
prequential_correction_bits_per_row,model_key,qwen25_7b_base,15,0.24150921389137842,0.24327537399107163
prequential_correction_bits_per_row,model_key,qwen3_8b_base,7,0.2501427493704897,0.25776437868127033
prequential_decay_exponent,task_family,alpaca,4,0.1314211698429877,0.1241714814086157
prequential_decay_exponent,task_family,gsm8k,3,0.337522754775234,0.3490475734068276
prequential_decay_exponent,task_family,hh_rlhf,4,0.38425221799696374,0.41685155681730757
prequential_decay_exponent,task_family,magicoder,4,0.17003184424371068,0.24317381629561075
prequential_decay_exponent,task_family,metamath,25,0.23002262672133567,0.24994928305780295
prequential_decay_exponent,task_family,paws,1,0.4726014879769198,0.5745431681280896
prequential_decay_exponent,task_family,sql,10,0.180322890597086,0.20412491724477058
prequential_decay_exponent,task_family,xbrl,12,0.2834677631825759,0.3569944789885991
prequential_decay_exponent,task_family,xsum,4,0.1557875214795763,0.12087012408863734
prequential_decay_exponent,model_key,llama31_8b_base,11,0.30619076780830956,0.32134155612836035
prequential_decay_exponent,model_key,mistral_7b_base,34,0.15078400158819863,0.19883601082590296
prequential_decay_exponent,model_key,qwen25_7b_base,15,0.2996406163332265,0.24327537399107163
prequential_decay_exponent,model_key,qwen3_8b_base,7,0.2358755921218849,0.25776437868127033
prequential_late_fraction,task_family,alpaca,4,0.35852187173905253,0.1241714814086157
prequential_late_fraction,task_family,gsm8k,3,0.337454444851386,0.3490475734068276
prequential_late_fraction,task_family,hh_rlhf,4,0.4069637961753609,0.41685155681730757
prequential_late_fraction,task_family,magicoder,4,0.24010397327224306,0.24317381629561075
prequential_late_fraction,task_family,metamath,25,0.24372377060097433,0.24994928305780295
prequential_late_fraction,task_family,paws,1,0.6260712504795638,0.5745431681280896
prequential_late_fraction,task_family,sql,10,0.1947155977149347,0.20412491724477058
prequential_late_fraction,task_family,xbrl,12,0.3534384259232405,0.3569944789885991
prequential_late_fraction,task_family,xsum,4,0.13156150417960322,0.12087012408863734
prequential_late_fraction,model_key,llama31_8b_base,11,0.32328773959974044,0.32134155612836035
prequential_late_fraction,model_key,mistral_7b_base,34,0.20152118988699183,0.19883601082590296
prequential_late_fraction,model_key,qwen25_7b_base,15,0.2398349285172994,0.24327537399107163
prequential_late_fraction,model_key,qwen3_8b_base,7,0.3767918707080926,0.25776437868127033
nearest_neighbour_cosine,task_family,alpaca,4,0.09562475100602001,0.1241714814086157
nearest_neighbour_cosine,task_family,gsm8k,3,0.26591484319327074,0.3490475734068276
nearest_neighbour_cosine,task_family,hh_rlhf,4,0.2694468605868626,0.41685155681730757
nearest_neighbour_cosine,task_family,magicoder,4,0.0910408871566889,0.24317381629561075
nearest_neighbour_cosine,task_family,metamath,25,0.17852884428744834,0.24994928305780295
nearest_neighbour_cosine,task_family,paws,1,0.38120479159144427,0.5745431681280896
nearest_neighbour_cosine,task_family,sql,10,0.09563649351109975,0.20412491724477058
nearest_neighbour_cosine,task_family,xbrl,12,0.10823499390886282,0.3569944789885991
nearest_neighbour_cosine,task_family,xsum,4,0.42595503232349635,0.12087012408863734
nearest_neighbour_cosine,model_key,llama31_8b_base,11,0.15183051512752885,0.32134155612836035
nearest_neighbour_cosine,model_key,mistral_7b_base,34,0.12083135958068014,0.19883601082590296
nearest_neighbour_cosine,model_key,qwen25_7b_base,15,0.2121166917966751,0.24327537399107163
nearest_neighbour_cosine,model_key,qwen3_8b_base,7,0.2440539463300327,0.25776437868127033
correction_intrinsic_dimension,task_family,alpaca,4,0.08216202405434525,0.1241714814086157
correction_intrinsic_dimension,task_family,gsm8k,3,0.23788523919031568,0.3490475734068276
correction_intrinsic_dimension,task_family,hh_rlhf,4,0.3097453566415611,0.41685155681730757
correction_intrinsic_dimension,task_family,magicoder,4,0.10024032154392754,0.24317381629561075
correction_intrinsic_dimension,task_family,metamath,25,0.1822381328804312,0.24994928305780295
correction_intrinsic_dimension,task_family,paws,1,0.548316493429921,0.5745431681280896
correction_intrinsic_dimension,task_family,sql,10,0.18649163303045901,0.20412491724477058
correction_intrinsic_dimension,task_family,xbrl,12,0.20452069295070194,0.3569944789885991
correction_intrinsic_dimension,task_family,xsum,4,0.31641531722620786,0.12087012408863734
correction_intrinsic_dimension,model_key,llama31_8b_base,11,0.12676887902097939,0.32134155612836035
correction_intrinsic_dimension,model_key,mistral_7b_base,34,0.13708459581354476,0.19883601082590296
correction_intrinsic_dimension,model_key,qwen25_7b_base,15,0.21595244808863232,0.24327537399107163
correction_intrinsic_dimension,model_key,qwen3_8b_base,7,0.2423576240702976,0.25776437868127033
correction_coverage_fraction,task_family,alpaca,4,0.08885236571723236,0.1241714814086157
correction_coverage_fraction,task_family,gsm8k,3,0.27284802857920676,0.3490475734068276
correction_coverage_fraction,task_family,hh_rlhf,4,0.2719353717584528,0.41685155681730757
correction_coverage_fraction,task_family,magicoder,4,0.13526526263396652,0.24317381629561075
correction_coverage_fraction,task_family,metamath,25,0.1502268259906433,0.24994928305780295
correction_coverage_fraction,task_family,paws,1,0.269233493881081,0.5745431681280896
correction_coverage_fraction,task_family,sql,10,0.1641340268604275,0.20412491724477058
correction_coverage_fraction,task_family,xbrl,12,0.15566982434574833,0.3569944789885991
correction_coverage_fraction,task_family,xsum,4,0.3562646267839814,0.12087012408863734
correction_coverage_fraction,model_key,llama31_8b_base,11,0.2626089872508884,0.32134155612836035
correction_coverage_fraction,model_key,mistral_7b_base,34,0.12297920613292598,0.19883601082590296
correction_coverage_fraction,model_key,qwen25_7b_base,15,0.22633184806325704,0.24327537399107163
correction_coverage_fraction,model_key,qwen3_8b_base,7,0.21024830241673556,0.25776437868127033
correction_predictable_fraction,task_family,alpaca,4,0.15700000864920577,0.1241714814086157
correction_predictable_fraction,task_family,gsm8k,3,0.23616480557383723,0.3490475734068276
correction_predictable_fraction,task_family,hh_rlhf,4,0.34496254030795426,0.41685155681730757
correction_predictable_fraction,task_family,magicoder,4,0.11944869502649189,0.24317381629561075
correction_predictable_fraction,task_family,metamath,25,0.1346794427978671,0.24994928305780295
correction_predictable_fraction,task_family,paws,1,0.49485298417565315,0.5745431681280896
correction_predictable_fraction,task_family,sql,10,0.17437387962701792,0.20412491724477058
correction_predictable_fraction,task_family,xbrl,12,0.2129140512953644,0.3569944789885991
correction_predictable_fraction,task_family,xsum,4,0.23952171898198904,0.12087012408863734
correction_predictable_fraction,model_key,llama31_8b_base,11,0.3123829458724008,0.32134155612836035
correction_predictable_fraction,model_key,mistral_7b_base,34,0.14895276801903481,0.19883601082590296
correction_predictable_fraction,model_key,qwen25_7b_base,15,0.25426663092914836,0.24327537399107163
correction_predictable_fraction,model_key,qwen3_8b_base,7,0.24498722242690593,0.25776437868127033
coherent_fraction,task_family,alpaca,4,0.10717373115364295,0.1241714814086157
coherent_fraction,task_family,gsm8k,3,0.3189197188208893,0.3490475734068276
coherent_fraction,task_family,hh_rlhf,4,0.2657611995051936,0.41685155681730757
coherent_fraction,task_family,magicoder,4,0.2018052028862732,0.24317381629561075
coherent_fraction,task_family,metamath,25,0.1882548971603119,0.24994928305780295
coherent_fraction,task_family,paws,1,0.29471044428314175,0.5745431681280896
coherent_fraction,task_family,sql,10,0.20080345506545416,0.20412491724477058
coherent_fraction,task_family,xbrl,12,0.23886809310202478,0.3569944789885991
coherent_fraction,task_family,xsum,4,0.3811217727356177,0.12087012408863734
coherent_fraction,model_key,llama31_8b_base,11,0.21207785786704772,0.32134155612836035
coherent_fraction,model_key,mistral_7b_base,34,0.1412924340253045,0.19883601082590296
coherent_fraction,model_key,qwen25_7b_base,15,0.3021515293971521,0.24327537399107163
coherent_fraction,model_key,qwen3_8b_base,7,0.2260431231037055,0.25776437868127033
text_cross_row_redundancy,task_family,alpaca,4,0.12121890598907378,0.1241714814086157
text_cross_row_redundancy,task_family,gsm8k,3,0.23531854936307364,0.3490475734068276
text_cross_row_redundancy,task_family,hh_rlhf,4,0.2682675955833098,0.41685155681730757
text_cross_row_redundancy,task_family,magicoder,4,0.26994170638521553,0.24317381629561075
text_cross_row_redundancy,task_family,metamath,25,0.19162238074253624,0.24994928305780295
text_cross_row_redundancy,task_family,paws,1,0.23875080422398684,0.5745431681280896
text_cross_row_redundancy,task_family,sql,10,0.14745922606062903,0.20412491724477058
text_cross_row_redundancy,task_family,xbrl,12,0.1043298664187401,0.3569944789885991
text_cross_row_redundancy,task_family,xsum,4,0.1683764352934617,0.12087012408863734
text_cross_row_redundancy,model_key,llama31_8b_base,11,0.16055316627348562,0.32134155612836035
text_cross_row_redundancy,model_key,mistral_7b_base,34,0.1265754805934953,0.19883601082590296
text_cross_row_redundancy,model_key,qwen25_7b_base,15,0.2207159033838796,0.24327537399107163
text_cross_row_redundancy,model_key,qwen3_8b_base,7,0.1616255536339196,0.25776437868127033
base_head_hidden_alignment,task_family,alpaca,4,0.18175468962333624,0.1241714814086157
base_head_hidden_alignment,task_family,gsm8k,3,0.38689967373190304,0.3490475734068276
base_head_hidden_alignment,task_family,hh_rlhf,4,0.4616209036622415,0.41685155681730757
base_head_hidden_alignment,task_family,magicoder,4,0.2351984282762768,0.24317381629561075
base_head_hidden_alignment,task_family,metamath,25,0.19407623838871346,0.24994928305780295
base_head_hidden_alignment,task_family,paws,1,0.5549778069319868,0.5745431681280896
base_head_hidden_alignment,task_family,sql,10,0.16267449864759145,0.20412491724477058
base_head_hidden_alignment,task_family,xbrl,12,0.3191678701050078,0.3569944789885991
base_head_hidden_alignment,task_family,xsum,4,0.10350225677712865,0.12087012408863734
base_head_hidden_alignment,model_key,llama31_8b_base,11,0.3700743102327329,0.32134155612836035
base_head_hidden_alignment,model_key,mistral_7b_base,34,0.26747676872809883,0.19883601082590296
base_head_hidden_alignment,model_key,qwen25_7b_base,15,0.5205192123985948,0.24327537399107163
base_head_hidden_alignment,model_key,qwen3_8b_base,7,0.2754829115758101,0.25776437868127033
base_head_error_alignment,task_family,alpaca,4,0.1043364918173326,0.1241714814086157
base_head_error_alignment,task_family,gsm8k,3,0.36115916346552224,0.3490475734068276
base_head_error_alignment,task_family,hh_rlhf,4,0.38873108364727793,0.41685155681730757
base_head_error_alignment,task_family,magicoder,4,0.23447841409845246,0.24317381629561075
base_head_error_alignment,task_family,metamath,25,0.18273806688618208,0.24994928305780295
base_head_error_alignment,task_family,paws,1,0.7043843542041773,0.5745431681280896
base_head_error_alignment,task_family,sql,10,0.12494356564002836,0.20412491724477058
base_head_error_alignment,task_family,xbrl,12,0.3291060402458924,0.3569944789885991
base_head_error_alignment,task_family,xsum,4,0.15241639930290657,0.12087012408863734
base_head_error_alignment,model_key,llama31_8b_base,11,0.4118643055281496,0.32134155612836035
base_head_error_alignment,model_key,mistral_7b_base,34,0.20538403100904737,0.19883601082590296
base_head_error_alignment,model_key,qwen25_7b_base,15,0.33458967020688396,0.24327537399107163
base_head_error_alignment,model_key,qwen3_8b_base,7,0.3554663646997601,0.25776437868127033
within_example_channel_bits,task_family,alpaca,4,0.1311080116377368,0.1241714814086157
within_example_channel_bits,task_family,gsm8k,3,0.27312027943312467,0.3490475734068276
within_example_channel_bits,task_family,hh_rlhf,4,0.26456017501909995,0.41685155681730757
within_example_channel_bits,task_family,magicoder,4,0.11718952652702895,0.24317381629561075
within_example_channel_bits,task_family,metamath,25,0.13924721636097517,0.24994928305780295
within_example_channel_bits,task_family,paws,1,0.15820639509525206,0.5745431681280896
within_example_channel_bits,task_family,sql,10,0.035533516852497254,0.20412491724477058
within_example_channel_bits,task_family,xbrl,12,0.14190512006648975,0.3569944789885991
within_example_channel_bits,task_family,xsum,4,0.32801044442033506,0.12087012408863734
within_example_channel_bits,model_key,llama31_8b_base,11,0.253738383254306,0.32134155612836035
within_example_channel_bits,model_key,mistral_7b_base,34,0.1028790347154561,0.19883601082590296
within_example_channel_bits,model_key,qwen25_7b_base,15,0.20378648372441366,0.24327537399107163
within_example_channel_bits,model_key,qwen3_8b_base,7,0.33332194170338514,0.25776437868127033
total_correction_channel_bits,task_family,alpaca,4,0.12890006025014575,0.1241714814086157
total_correction_channel_bits,task_family,gsm8k,3,0.2717496269277441,0.3490475734068276
total_correction_channel_bits,task_family,hh_rlhf,4,0.2644819697623958,0.41685155681730757
total_correction_channel_bits,task_family,magicoder,4,0.11708475702983592,0.24317381629561075
total_correction_channel_bits,task_family,metamath,25,0.13812677569372525,0.24994928305780295
total_correction_channel_bits,task_family,paws,1,0.12856232447984353,0.5745431681280896
total_correction_channel_bits,task_family,sql,10,0.04019118861056374,0.20412491724477058
total_correction_channel_bits,task_family,xbrl,12,0.14066076773416772,0.3569944789885991
total_correction_channel_bits,task_family,xsum,4,0.32843545629882104,0.12087012408863734
total_correction_channel_bits,model_key,llama31_8b_base,11,0.2557266978759916,0.32134155612836035
total_correction_channel_bits,model_key,mistral_7b_base,34,0.10300039907192834,0.19883601082590296
total_correction_channel_bits,model_key,qwen25_7b_base,15,0.20454437049620128,0.24327537399107163
total_correction_channel_bits,model_key,qwen3_8b_base,7,0.32623878241114107,0.25776437868127033
within_between_energy_ratio,task_family,alpaca,4,0.07559334208165713,0.1241714814086157
within_between_energy_ratio,task_family,gsm8k,3,0.23179869203863987,0.3490475734068276
within_between_energy_ratio,task_family,hh_rlhf,4,0.3444532249390988,0.41685155681730757
within_between_energy_ratio,task_family,magicoder,4,0.16274762545290986,0.24317381629561075
within_between_energy_ratio,task_family,metamath,25,0.17328586294620257,0.24994928305780295
within_between_energy_ratio,task_family,paws,1,0.7164306634596072,0.5745431681280896
within_between_energy_ratio,task_family,sql,10,0.1792189999600624,0.20412491724477058
within_between_energy_ratio,task_family,xbrl,12,0.18612512607516468,0.3569944789885991
within_between_energy_ratio,task_family,xsum,4,0.20436644528994177,0.12087012408863734
within_between_energy_ratio,model_key,llama31_8b_base,11,0.1544629230106075,0.32134155612836035
within_between_energy_ratio,model_key,mistral_7b_base,34,0.16792755659749503,0.19883601082590296
within_between_energy_ratio,model_key,qwen25_7b_base,15,0.2299339872128019,0.24327537399107163
within_between_energy_ratio,model_key,qwen3_8b_base,7,0.31996416886836876,0.25776437868127033
train_response_tokens,task_family,alpaca,4,0.07369614533743903,0.1241714814086157
train_response_tokens,task_family,gsm8k,3,0.2370339537093265,0.3490475734068276
train_response_tokens,task_family,hh_rlhf,4,0.36631061224063416,0.41685155681730757
train_response_tokens,task_family,magicoder,4,0.21261702522047804,0.24317381629561075
train_response_tokens,task_family,metamath,25,0.18184576124226434,0.24994928305780295
train_response_tokens,task_family,paws,1,0.1210280112453955,0.5745431681280896
train_response_tokens,task_family,sql,10,0.11578813516482529,0.20412491724477058
train_response_tokens,task_family,xbrl,12,0.13199735925552014,0.3569944789885991
train_response_tokens,task_family,xsum,4,0.13313418032778848,0.12087012408863734
train_response_tokens,model_key,llama31_8b_base,11,0.17814928460637938,0.32134155612836035
train_response_tokens,model_key,mistral_7b_base,34,0.17652950289134434,0.19883601082590296
train_response_tokens,model_key,qwen25_7b_base,15,0.2452304883068407,0.24327537399107163
train_response_tokens,model_key,qwen3_8b_base,7,0.1610851365621132,0.25776437868127033
